GEOID20,STATEFP20,COUNTYFP20,NAME20,CountyName,SubdivisionName,SubdivisionType,SLDLST20,SLDUST20,CD116FP,SLDLST22,SLDUST22,CDNew,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_16_dem_mcg,uss_16_rep_too,atg_16_dem_sha,atg_16_rep_raf,uss_18_dem_cas,uss_18_rep_bar,gov_18_dem_wol,gov_18_rep_wag,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv,Tot_2010_tot,Tot_2010_vap,Tot_2019_cvap
42011000032,42,011,ALSACE DISTRICT 01,Berks,Alsace,Township,005,011,09,130,11,4,2109,150,1841,10,5,18,0,1,84,1698,102,1514,10,5,12,0,1,54,320.0,639.0,334.0,591.0,374.0,578.0,346.0,427.0,356.0,416.0,602.7,342.7,421.5,351.0,,,530.2,346.0,2084,1680,1816
42011000570,42,011,LENHARTSVILLE DISTRICT 01,Berks,Lenhartsville,Borough,124,029,09,124,48,4,180,3,173,0,0,0,0,0,4,133,3,127,0,0,0,0,0,3,31.1,85.6,37.0,73.9,40.6,76.3,35.1,64.5,38.7,62.4,78.6,36.2,63.5,36.9,,,72.5,36.5,165,129,118
42011000056,42,011,AMITY DISTRICT 05,Berks,Amity,Township,130,044,09,128,24,4,2200,70,1811,132,2,83,0,6,96,1653,51,1398,82,2,57,0,5,58,364.3,549.4,341.5,568.4,350.6,571.9,345.6,442.6,364.2,420.3,563.2,352.2,431.5,354.9,,,510.5,353.2,1860,1318,1768
42011000054,42,011,AMITY DISTRICT 04,Berks,Amity,Township,130,044,09,128,24,4,2784,119,2372,111,2,67,0,7,106,2113,69,1847,84,2,52,0,4,55,551.0,798.0,529.0,832.0,544.0,835.0,575.0,572.0,612.0,542.0,821.7,541.4,557.0,593.5,,,715.8,562.2,2867,1891,2228
42011000040,42,011,AMITY DISTRICT 01,Berks,Amity,Township,130,044,09,128,24,4,1542,68,1346,21,6,20,0,10,71,1238,38,1121,14,6,17,0,2,40,221.0,418.0,215.0,401.0,230.0,411.0,200.0,276.0,206.0,270.0,410.0,222.0,273.0,203.0,,,355.2,214.4,1339,1082,931
42011000034,42,011,ALSACE DISTRICT 02,Berks,Alsace,Township,005,011,09,130,11,4,1725,100,1536,24,1,26,0,0,38,1442,70,1315,19,1,18,0,0,19,300.0,590.0,317.0,538.0,353.0,520.0,322.0,419.0,333.0,405.0,549.3,323.3,412.0,327.5,,,494.4,325.0,1667,1344,1254
42011000051,42,011,AMITY DISTRICT 02,Berks,Amity,Township,130,044,09,128,24,4,2333,82,1992,83,3,69,0,6,98,1766,61,1536,61,3,46,0,4,55,474.6,634.1,449.8,669.8,436.9,704.4,499.3,482.5,510.2,471.6,669.4,453.8,477.0,504.8,,,592.5,474.2,2137,1428,1631
42011000058,42,011,AMITY DISTRICT 06,Berks,Amity,Township,130,044,09,128,24,4,2204,83,1873,88,3,60,0,2,95,1679,41,1445,70,3,52,0,2,66,398.0,650.0,390.0,669.0,400.0,679.0,403.0,448.0,414.0,440.0,666.0,396.0,444.0,408.5,,,577.2,401.0,2288,1565,1668
42011000060,42,011,BALLY DISTRICT 01,Berks,Bally,Borough,130,024,04,130,24,4,1228,51,1046,64,0,3,0,2,62,939,23,849,28,0,3,0,1,35,159.7,332.1,153.5,341.0,184.1,322.7,219.8,235.5,220.3,229.9,331.9,165.8,232.7,220.0,,,292.2,187.5,1090,860,1025
42011000052,42,011,AMITY DISTRICT 03,Berks,Amity,Township,130,044,09,128,24,4,2333,130,1939,113,0,63,1,10,77,1850,80,1579,91,0,41,0,8,51,403.1,624.8,407.0,626.8,416.9,649.3,413.9,424.7,444.3,405.1,633.6,409.0,414.9,429.1,,,546.1,417.0,2080,1591,1729
42011000070,42,011,BECHTELSVILLE DISTRICT 01,Berks,Bechtelsville,Borough,130,024,04,130,24,4,884,26,826,3,0,1,0,5,23,705,15,672,2,0,1,0,0,15,134.1,229.6,122.2,236.4,140.9,222.0,130.7,147.2,137.0,143.8,229.3,132.4,145.5,133.8,,,195.8,133.0,944,732,881
42011000120,42,011,BETHEL,Berks,Bethel,Township,005,029,09,5,48,9,4059,151,3727,27,4,39,0,32,79,2934,76,2725,18,4,30,0,22,59,233.2,1204.0,263.2,1149.9,321.2,1103.9,235.2,909.8,263.2,879.8,1152.6,272.5,894.8,249.2,,,1049.5,263.2,4112,3002,2895
42011000100,42,011,BERN DISTRICT 03,Berks,Bern,Township,005,011,09,5,48,4,1244,253,914,33,0,9,0,6,29,1049,170,821,24,0,9,0,3,22,244.8,302.1,242.9,302.1,271.6,276.8,250.1,215.9,257.7,204.1,293.7,253.1,210.0,253.9,,,260.2,253.4,1184,987,765
42011000110,42,011,BERNVILLE DISTRICT 01,Berks,Bernville,Borough,005,029,09,5,48,9,905,132,709,22,0,2,0,0,40,700,77,579,16,0,2,0,0,26,133.0,221.0,138.0,223.0,159.0,212.0,144.0,148.0,154.0,141.0,218.7,143.3,144.5,149.0,,,189.0,145.6,955,702,721
42011000080,42,011,BERN DISTRICT 01,Berks,Bern,Township,005,011,09,5,48,4,3813,438,3061,202,5,28,0,7,72,3334,385,2677,195,5,23,0,6,43,567.0,954.8,578.5,924.2,622.7,896.2,586.4,693.2,610.6,672.2,925.1,589.4,682.7,598.5,,,828.2,593.0,4181,3611,3728
42011000090,42,011,BERN DISTRICT 02,Berks,Bern,Township,005,011,09,5,48,4,1649,71,1502,11,0,10,0,5,50,1274,33,1190,7,0,10,0,1,33,254.8,574.2,254.3,579.2,293.5,546.5,283.1,421.6,312.9,382.9,566.6,267.5,402.3,298.0,,,500.9,279.7,1432,1112,1227
42011000140,42,011,BIRDSBORO DISTRICT 02,Berks,Birdsboro,Borough,130,011,06,128,44,6,2978,161,2617,55,4,32,0,11,98,2235,87,2016,44,4,21,0,7,56,524.7,719.4,533.8,718.1,614.7,659.4,518.7,473.0,539.8,454.9,699.0,557.7,464.0,529.2,,,605.0,546.3,2998,2155,2261
42011000130,42,011,BIRDSBORO DISTRICT 01,Berks,Birdsboro,Borough,130,011,06,128,44,6,2128,150,1815,58,5,3,1,7,89,1647,81,1458,36,5,3,1,6,57,348.0,497.0,367.0,479.0,406.0,468.0,355.0,347.0,381.0,323.0,481.3,373.7,335.0,368.0,,,422.8,371.4,2165,1627,1789
42011000150,42,011,BOYERTOWN DISTRICT 01,Berks,Boyertown,Borough,130,024,04,130,24,4,2260,85,2068,30,1,14,0,8,54,1817,56,1702,14,1,13,0,4,27,307.7,499.5,311.7,500.5,338.7,489.5,330.6,328.7,347.6,314.7,496.5,319.3,321.7,339.1,,,426.6,327.3,2088,1689,1650
42011000170,42,011,BRECKNOCK DISTRICT 01,Berks,Brecknock,Township,128,011,06,99,13,6,2035,76,1822,12,0,59,0,10,56,1654,56,1493,12,0,46,0,4,43,315.6,741.0,322.5,731.1,353.2,714.3,372.0,563.9,370.0,557.0,728.8,330.4,560.4,371.0,,,661.4,346.6,2021,1478,1751
42011000192,42,011,CAERNARVON PRECINCT 02,Berks,Caernarvon,Township,128,011,06,128,13,6,2157,58,1924,26,3,49,0,20,77,1542,33,1398,22,3,40,0,13,33,373.7,667.6,357.8,703.6,390.7,688.6,394.5,516.8,413.5,497.9,686.6,374.1,507.3,404.0,,,614.9,386.0,2077,1341,1360
42011000212,42,011,CENTRE PRECINCT 02,Berks,Centre,Township,005,011,09,5,48,9,2084,143,1853,14,2,5,0,8,59,1691,90,1538,12,2,4,0,7,38,217.1,624.1,236.7,577.7,269.1,566.7,264.1,468.8,263.5,469.3,589.5,241.0,469.0,263.8,,,541.3,250.1,1898,1496,1538
42011000208,42,011,CENTRE PRECINCT 01,Berks,Centre,Township,005,011,09,5,48,9,2046,104,1876,2,1,5,0,3,55,1600,62,1502,2,1,4,0,3,26,304.5,817.8,330.6,761.7,373.9,735.5,321.6,585.7,347.6,559.6,771.6,336.3,572.7,334.6,,,692.1,335.6,2138,1605,1686
42011001694,42,011,WASHINGTON DISTRICT 02,Berks,Washington,Township,130,024,04,130,24,4,2306,53,2185,8,0,12,0,6,42,1849,27,1769,8,0,12,0,6,27,309.9,697.4,312.8,690.5,358.1,665.0,402.3,552.8,422.0,531.2,684.3,326.9,542.0,412.2,,,627.4,361.0,1859,1434,1737
42011000250,42,011,CUMRU DISTRICT 02,Berks,Cumru,Township,128,011,06,128,11,6,1972,92,1745,24,3,52,0,8,48,1635,69,1465,18,3,40,0,8,32,405.0,684.0,380.0,718.0,392.0,718.0,449.0,575.0,466.0,558.0,706.7,392.3,566.5,457.5,,,650.6,418.4,1917,1482,1741
42011000310,42,011,DOUGLASS DISTRICT 01,Berks,Douglass,Township,130,044,04,128,24,4,1996,48,1619,231,6,10,0,4,78,1623,27,1426,99,6,10,0,4,51,341.4,594.4,358.5,573.9,374.1,572.0,383.9,427.8,405.3,400.1,580.1,358.0,413.9,394.6,,,513.6,372.6,1561,1306,1444
42011000330,42,011,EARL DISTRICT 01,Berks,Earl,Township,130,024,09,130,24,4,1409,25,1340,9,1,3,1,2,28,1148,25,1092,6,1,3,1,1,19,240.0,506.0,230.0,513.0,260.0,504.0,254.0,375.0,259.0,369.0,507.7,243.3,372.0,256.5,,,453.4,248.6,1446,1117,1190
42011000355,42,011,EXETER PRECINCT 01,Berks,Exeter,Township,005,011,09,128,11,6,1416,92,1241,31,5,13,0,3,31,1120,52,1008,25,1,11,0,2,21,242.0,478.0,229.0,497.0,267.0,463.0,271.0,373.0,274.0,367.0,479.3,246.0,370.0,272.5,,,435.6,256.6,1390,1092,1123
42011000395,42,011,EXETER PRECINCT 08,Berks,Exeter,Township,130,011,09,128,11,6,3184,149,2734,101,2,119,0,3,76,2465,96,2132,81,1,105,0,3,47,699.0,995.0,670.0,1001.0,703.0,991.0,678.0,723.0,748.0,661.0,995.7,690.7,692.0,713.0,,,874.2,699.6,3339,2355,2389
42011000358,42,011,EXETER PRECINCT 02,Berks,Exeter,Township,130,011,06,128,11,6,2165,142,1819,75,0,18,0,1,110,1744,91,1498,69,0,14,0,1,71,321.2,557.7,318.3,527.7,383.5,494.6,341.2,354.1,364.3,332.1,526.7,341.0,343.1,352.8,,,453.2,345.7,2235,1737,1727
42011000380,42,011,EXETER PRECINCT 04,Berks,Exeter,Township,130,011,06,126,11,6,2832,207,2421,65,12,45,0,3,79,2313,137,2026,46,12,37,0,3,52,623.7,835.4,596.0,829.5,659.4,818.5,663.2,586.6,691.9,555.9,827.8,626.4,571.2,677.6,,,725.2,646.8,2674,2145,2336
42011000392,42,011,EXETER PRECINCT 11,Berks,Exeter,Township,128,011,06,126,11,6,2106,232,1572,185,0,36,0,8,73,1641,151,1280,138,0,30,0,2,40,492.8,452.9,475.8,459.8,509.7,448.9,451.9,295.2,461.8,285.3,453.9,492.8,290.3,456.8,,,388.4,478.4,2058,1569,1750
42011000420,42,011,GREENWICH DISTRICT 02,Berks,Greenwich,Township,124,029,09,124,48,4,2001,126,1814,10,5,6,0,0,40,1654,90,1516,8,5,6,0,0,29,275.0,627.0,279.0,593.0,319.0,571.0,294.0,422.0,308.0,409.0,597.0,291.0,415.5,301.0,,,524.4,295.0,2126,1677,1815
42011000430,42,011,HAMBURG DISTRICT 01,Berks,Hamburg,Borough,124,029,09,124,48,9,2252,116,2008,39,3,15,0,9,62,1866,77,1696,30,3,14,0,6,40,352.2,708.2,382.0,665.8,450.4,626.3,363.1,467.7,390.8,447.2,666.8,394.8,457.5,376.9,,,583.0,387.7,2347,1875,1851
42011000460,42,011,HEREFORD DISTRICT 01,Berks,Hereford,Township,134,024,09,130,24,4,1119,21,1063,1,1,13,0,3,17,898,10,866,1,1,9,0,0,11,237.7,388.0,228.6,403.2,262.6,369.5,248.7,292.6,259.1,285.4,386.9,243.0,289.0,253.9,,,347.7,247.3,1211,951,923
42011000480,42,011,JEFFERSON DISTRICT 01,Berks,Jefferson,Township,005,029,09,5,48,9,2369,134,2122,29,8,20,1,3,52,1803,89,1628,22,8,14,1,3,38,310.2,787.8,325.9,757.3,354.6,744.5,313.3,557.1,331.0,542.3,763.2,330.2,549.7,322.2,,,677.8,327.0,1977,1460,1615
42011000510,42,011,KUTZTOWN DISTRICT 01,Berks,Kutztown,Borough,187,011,09,124,11,4,2476,150,2164,44,5,40,4,3,66,2005,98,1796,26,5,34,2,3,41,623.5,537.3,625.5,560.3,654.4,542.3,649.0,358.5,673.9,342.6,546.6,634.5,350.5,661.4,,,468.2,645.3,2793,2382,2716
42011000580,42,011,LONGSWAMP DISTRICT 01,Berks,Longswamp,Township,134,024,09,130,24,4,2611,245,2300,6,2,8,0,1,49,2218,210,1956,6,2,7,0,1,36,362.4,721.1,354.6,718.2,412.6,671.8,367.5,530.2,396.4,507.2,703.7,376.5,518.7,382.0,,,629.7,378.7,2597,2161,1965
42011000590,42,011,LONGSWAMP DISTRICT 02,Berks,Longswamp,Township,134,024,09,130,24,4,2956,103,2723,15,7,4,0,4,100,2428,59,2278,15,7,4,0,3,62,418.0,848.0,431.0,832.0,462.0,808.0,420.0,618.0,446.0,596.0,829.3,437.0,607.0,433.0,,,740.4,435.4,3054,2455,2265
42011001640,42,011,TULPEHOCKEN DISTRICT 02,Berks,Tulpehocken,Township,005,029,09,5,48,9,1231,79,1099,7,0,8,0,3,35,856,39,785,1,0,7,0,1,23,44.8,240.0,53.8,233.1,57.8,237.1,63.8,204.2,62.8,201.2,236.7,52.1,202.7,63.2,,,223.1,56.6,1023,739,768
42011001630,42,011,TULPEHOCKEN DISTRICT 01,Berks,Tulpehocken,Township,005,029,09,5,48,9,2184,122,1967,26,3,10,0,3,53,1662,82,1510,24,3,10,0,3,30,154.0,657.0,162.0,649.0,190.0,628.0,159.0,478.0,167.0,467.0,644.7,168.7,472.5,163.0,,,575.8,166.4,2251,1656,1737
42011000540,42,011,LAURELDALE DISTRICT 02,Berks,Laureldale,Borough,126,011,09,126,11,4,1717,497,1082,78,5,17,0,7,31,1329,317,918,57,3,13,0,3,18,326.2,357.3,330.4,337.0,355.6,315.8,304.8,215.4,308.8,206.5,336.7,337.4,211.0,306.8,,,286.4,325.2,1619,1290,1148
42011000545,42,011,LEESPORT PRECINCT 01,Berks,Leesport,Borough,005,011,09,5,48,4,1954,187,1643,22,11,15,0,10,66,1481,109,1270,16,11,15,0,10,50,276.2,529.5,303.0,508.6,352.6,464.9,303.0,323.8,312.9,312.9,501.0,310.6,318.4,308.0,,,427.9,309.5,1932,1449,1520
42011000610,42,011,LOWER ALSACE DISTRICT 02,Berks,Lower Alsace,Township,126,011,06,126,11,6,2861,530,2113,102,3,15,3,6,89,2258,305,1802,71,0,13,3,4,60,595.6,681.9,613.2,632.0,702.3,583.1,611.0,441.0,622.9,431.1,632.3,637.0,436.0,617.0,,,553.8,629.0,2810,2238,1987
42011000600,42,011,LOWER ALSACE DISTRICT 01,Berks,Lower Alsace,Township,126,011,06,126,11,6,1855,292,1443,23,2,22,1,4,68,1469,204,1179,22,0,18,0,3,43,392.6,451.1,407.5,444.2,438.2,412.4,412.4,308.4,431.3,290.5,435.9,412.8,299.4,421.9,,,381.3,416.4,1696,1327,1481
42011000618,42,011,LOWER HEIDELBERG PRECINCT 01,Berks,Lower Heidelberg,Township,129,029,09,5,48,9,2569,250,2066,114,2,43,1,4,89,1986,148,1689,76,2,23,1,2,45,424.2,725.5,409.9,724.6,442.4,706.4,460.4,536.4,488.9,509.8,718.8,425.5,523.1,474.6,,,640.5,445.1,2341,1808,1790
42011000623,42,011,LOWER HEIDELBERG PRECINCT 02,Berks,Lower Heidelberg,Township,129,029,09,5,48,4,1232,23,1095,11,0,68,0,5,30,995,17,898,9,0,48,0,5,18,300.4,525.4,277.7,544.6,300.9,529.2,344.1,416.9,375.3,383.2,533.1,293.0,400.0,359.7,,,479.9,319.7,1051,789,894
42011000628,42,011,LOWER HEIDELBERG PRECINCT 03,Berks,Lower Heidelberg,Township,129,029,09,5,48,4,2429,122,2001,45,0,185,0,4,72,1746,66,1477,33,0,128,0,3,39,458.0,733.8,428.0,757.1,436.3,743.5,474.9,565.8,522.1,522.5,744.8,440.7,544.1,498.5,,,664.5,463.8,2121,1431,1776
42011000640,42,011,LYONS DISTRICT 01,Berks,Lyons,Borough,187,011,09,130,11,4,439,28,387,2,3,4,0,2,13,360,7,340,2,3,1,0,2,5,70.0,91.0,69.0,99.0,90.0,83.0,85.0,56.0,86.0,53.0,91.0,76.3,54.5,85.5,,,76.4,80.0,478,407,326
42011000652,42,011,MAIDENCREEK PRECINCT 02,Berks,Maidencreek,Township,005,029,09,130,48,4,1959,180,1658,46,1,26,0,8,40,1561,111,1371,30,1,17,0,7,24,339.5,603.3,344.3,592.6,383.1,563.5,338.5,403.5,335.6,401.6,586.5,355.6,402.5,337.0,,,512.9,348.2,2061,1536,1582
42011000646,42,011,MAIDENCREEK PRECINCT 01,Berks,Maidencreek,Township,005,029,09,130,48,4,2523,274,2076,44,8,22,0,5,94,1954,178,1655,24,8,20,0,4,65,356.8,689.5,372.8,643.5,417.7,624.5,374.8,436.7,379.8,432.7,652.5,382.4,434.7,377.3,,,565.4,380.4,2552,1894,2263
42011000662,42,011,MAIDENCREEK PRECINCT 04,Berks,Maidencreek,Township,005,029,09,130,48,4,2016,118,1759,62,1,20,0,6,50,1562,84,1378,51,1,20,0,2,26,421.4,660.5,422.6,654.2,459.8,635.3,452.4,452.4,474.3,435.3,650.0,434.6,443.9,463.4,,,567.6,446.1,2157,1505,1550
42011000654,42,011,MAIDENCREEK PRECINCT 03,Berks,Maidencreek,Township,005,029,09,130,48,4,2671,239,2210,98,2,51,0,13,58,2026,133,1721,83,2,42,0,12,33,533.4,745.2,531.4,751.0,572.2,719.9,540.2,526.6,570.3,492.6,738.7,545.7,509.6,555.2,,,647.0,549.5,2326,1630,2195
42011000700,42,011,MAXATAWNY DISTRICT 03,Berks,Maxatawny,Township,187,011,09,124,11,4,5516,408,4421,429,12,109,0,8,129,5135,368,4107,420,11,108,0,8,113,734.9,541.7,723.4,553.3,750.9,535.9,571.5,346.3,583.1,339.4,543.6,736.4,342.9,577.3,,,463.3,672.8,6219,5850,5481
42011000690,42,011,MAXATAWNY DISTRICT 02,Berks,Maxatawny,Township,187,011,09,124,11,4,634,36,563,5,0,5,0,0,25,485,23,432,3,0,5,0,0,22,137.1,166.6,145.6,169.1,158.9,158.2,122.1,132.9,129.6,129.5,164.6,147.2,131.2,125.9,,,151.3,138.7,617,454,427
42011000776,42,011,MUHLENBERG DISTRICT 08,Berks,Muhlenberg,Township,126,011,09,126,11,4,1607,281,1152,71,0,47,0,3,53,1327,183,1026,40,0,39,0,3,36,450.4,504.6,451.6,490.2,470.6,470.6,469.2,353.5,465.9,354.9,488.4,457.5,354.2,467.6,,,434.7,461.5,1630,1275,1324
42011000767,42,011,MUHLENBERG DISTRICT 06,Berks,Muhlenberg,Township,126,011,09,126,11,4,1401,212,1085,44,0,17,0,8,35,1187,137,988,29,0,9,0,7,17,357.3,461.8,337.5,449.7,369.3,412.0,379.2,338.1,384.2,327.2,441.2,354.7,332.7,381.7,,,397.8,365.5,1429,1193,829
42011000785,42,011,NEW MORGAN,Berks,New Morgan,Borough,128,011,06,128,13,6,54,3,37,6,0,0,0,3,5,27,1,25,0,0,0,0,0,1,11.4,29.7,11.9,29.9,11.6,29.8,8.7,26.2,9.1,25.9,29.8,11.6,26.0,8.9,,,28.3,10.5,71,19,63
42011000810,42,011,OLEY DISTRICT 02,Berks,Oley,Township,130,011,09,130,11,4,2074,70,1932,6,1,8,0,4,53,1681,47,1594,4,1,6,0,3,26,325.8,701.3,313.8,722.2,358.6,685.4,368.6,556.9,382.5,546.9,703.0,332.7,551.9,375.6,,,642.5,349.9,1806,1422,1707
42011000742,42,011,MUHLENBERG DISTRICT 02,Berks,Muhlenberg,Township,126,011,09,126,11,4,2158,658,1325,91,3,22,2,7,50,1648,402,1127,63,3,16,0,5,32,436.9,471.7,446.8,432.7,487.8,410.8,435.8,255.8,431.8,247.8,438.4,457.2,251.8,433.8,,,363.8,447.8,2115,1650,1761
42011000782,42,011,MUHLENBERG DISTRICT 10,Berks,Muhlenberg,Township,126,011,09,126,11,4,2541,794,1435,178,0,43,4,9,78,1958,486,1247,133,0,33,4,2,53,425.8,436.7,444.6,407.0,466.4,386.2,384.2,249.6,382.2,253.5,410.0,445.6,251.5,383.2,,,346.6,420.6,1979,1542,1381
42011000730,42,011,MUHLENBERG DISTRICT 01,Berks,Muhlenberg,Township,126,011,09,126,11,4,1709,796,709,124,1,13,0,15,51,1225,501,604,78,1,13,0,1,27,377.8,242.0,375.7,230.8,391.7,228.8,313.2,131.2,322.2,132.1,233.9,381.7,131.7,317.7,,,193.0,356.1,1579,1133,1145
42011000830,42,011,PENN,Berks,Penn,Township,005,029,09,5,48,9,2122,105,1904,23,1,19,0,9,61,1754,68,1605,12,1,16,0,4,48,344.8,924.2,363.3,871.8,391.0,878.9,373.9,709.6,390.9,692.1,891.6,366.4,700.8,382.4,,,815.3,372.8,1949,1575,1579
42011000850,42,011,PIKE DISTRICT 01,Berks,Pike,Township,130,024,09,130,24,4,1595,24,1512,4,1,4,0,12,38,1364,14,1306,3,1,2,0,10,28,313.0,601.0,331.0,594.0,342.0,593.0,341.0,459.0,337.0,458.0,596.0,328.7,458.5,339.0,,,541.0,332.8,1723,1354,1300
42011001390,42,011,RICHMOND DISTRICT 01,Berks,Richmond,Township,134,011,09,130,11,4,3603,165,3259,28,4,26,0,5,116,2929,116,2678,28,4,23,0,5,75,486.4,957.4,481.3,899.0,559.2,884.1,481.5,703.2,498.5,681.3,913.5,509.0,692.2,490.0,,,825.0,501.4,3427,2703,2845
42011001330,42,011,READING WARD 18 PRECINCT 01,Berks,Reading,City,126,011,06,127,11,6,2001,837,896,160,2,26,0,8,72,1547,541,810,126,2,22,0,6,40,494.0,304.0,442.0,309.0,447.0,298.0,406.0,217.0,421.0,202.0,303.7,461.0,209.5,413.5,,,266.0,442.0,1830,1422,1336
42011001160,42,011,READING WARD 15 PRECINCT 02,Berks,Reading,City,126,011,06,129,11,6,3794,3037,316,330,3,18,1,28,61,2615,2041,258,246,2,14,1,19,34,748.0,86.0,671.0,92.0,655.0,90.0,420.0,53.0,423.0,53.0,89.3,691.3,53.0,421.5,,,74.8,583.4,3547,2288,1888
42011001130,42,011,READING WARD 14 PRECINCT 05,Berks,Reading,City,127,011,06,129,11,6,1897,1402,340,104,1,6,0,7,37,1358,950,295,77,1,6,0,3,26,394.0,111.0,373.0,106.0,377.0,109.0,286.0,69.0,290.0,71.0,108.7,381.3,70.0,288.0,,,93.2,344.0,1771,1195,963
42011001405,42,011,ROBESON DISTRICT 02,Berks,Robeson,Township,128,011,06,128,13,6,1816,124,1583,25,0,5,0,4,75,1431,73,1290,18,0,5,0,4,41,236.8,496.7,243.7,465.3,261.5,472.0,232.6,376.7,247.3,359.0,478.0,247.3,367.9,239.9,,,433.9,244.4,1703,1327,1416
42011001418,42,011,ROBESON DISTRICT 04,Berks,Robeson,Township,128,011,06,128,13,6,1759,25,1659,4,0,14,0,2,55,1406,12,1334,3,0,14,0,2,41,257.7,592.7,258.7,597.7,254.8,608.7,290.8,461.4,292.8,462.3,599.7,257.1,461.9,291.8,,,544.6,271.0,1589,1224,1255
42011001438,42,011,ROCKLAND PRECINCT 01,Berks,Rockland,Township,134,024,09,130,24,4,1994,52,1889,5,4,9,1,0,34,1634,28,1567,4,4,9,0,0,22,330.0,672.0,337.0,664.0,360.0,650.0,359.0,516.0,362.0,521.0,662.0,342.3,518.5,360.5,,,604.6,349.6,2038,1577,1599
42011001442,42,011,ROCKLAND PRECINCT 02,Berks,Rockland,Township,134,024,09,130,24,4,1652,48,1554,8,3,7,0,3,29,1330,21,1274,6,3,7,0,0,19,319.0,595.0,316.0,601.0,349.0,583.0,318.0,455.0,344.0,436.0,593.0,328.0,445.5,331.0,,,534.0,329.2,1740,1346,1386
42011000960,42,011,READING WARD 06 PRECINCT 03,Berks,Reading,City,126,011,06,129,11,6,3236,2528,235,368,1,12,2,40,50,2382,1792,197,317,1,11,2,25,37,854.0,81.0,808.0,85.0,805.0,78.0,564.0,48.0,565.0,51.0,81.3,822.3,49.5,564.5,,,68.6,719.2,2897,2022,1657
42011000920,42,011,READING WARD 04 PRECINCT 01,Berks,Reading,City,127,011,06,127,11,6,1857,1324,278,200,3,14,0,14,24,1352,935,239,139,2,12,0,11,14,331.0,51.0,292.0,60.0,279.0,60.0,187.0,32.0,191.0,26.0,57.0,300.7,29.0,189.0,,,45.8,256.0,1558,1134,935
42011001285,42,011,READING WARD 17 PRECINCT 05,Berks,Reading,City,126,011,06,126,11,6,3098,1974,754,259,5,20,1,9,76,2274,1290,685,227,5,12,1,6,48,560.2,196.0,542.3,174.2,544.3,174.2,402.8,113.8,399.8,108.9,181.4,548.9,111.3,401.3,,,153.4,489.9,2739,2010,2081
42011001250,42,011,READING WARD 17 PRECINCT 01,Berks,Reading,City,127,011,06,126,11,6,2385,1805,391,132,2,7,0,6,42,1618,1152,342,88,0,7,0,4,25,426.0,65.0,401.0,70.0,406.0,60.0,242.0,48.0,245.0,45.0,65.0,411.0,46.5,243.5,,,57.6,344.0,2352,1502,1209
42011001070,42,011,READING WARD 13 PRECINCT 01,Berks,Reading,City,127,011,06,126,11,6,970,815,79,37,0,11,0,15,13,614,498,65,25,0,11,0,4,11,115.0,24.0,98.0,25.0,104.0,22.0,70.0,14.0,68.0,16.0,23.7,105.7,15.0,69.0,,,20.2,91.0,871,573,460
42011001050,42,011,READING WARD 12 PRECINCT 03,Berks,Reading,City,127,011,06,127,11,6,2759,2192,334,178,1,12,0,9,33,1781,1336,283,134,0,7,0,4,17,472.0,88.0,441.0,93.0,448.0,82.0,230.0,41.0,232.0,44.0,87.7,453.7,42.5,231.0,,,69.6,364.6,2736,1722,1293
42011001452,42,011,RUSCOMBMANOR DISTRICT 02,Berks,Ruscombmanor,Township,005,011,09,130,11,4,2445,50,2315,13,0,9,0,0,58,2005,30,1917,7,0,5,0,0,46,405.0,862.9,431.9,835.9,468.8,809.0,422.0,627.5,455.9,595.5,835.9,435.3,611.5,438.9,,,746.2,436.7,2477,1971,2080
42011001580,42,011,ST. LAWRENCE,Berks,St. Lawrence,Borough,126,011,06,126,11,6,1892,247,1481,73,2,12,0,11,66,1467,162,1178,59,2,12,0,11,43,370.0,463.0,374.0,432.0,418.0,405.0,358.0,299.0,372.0,281.0,433.3,387.3,290.0,365.0,,,376.0,378.4,1809,1388,1480
42011001480,42,011,SHOEMAKERSVILLE DISTRICT 01,Berks,Shoemakersville,Borough,124,029,09,5,48,9,1360,78,1224,7,0,6,1,0,44,1099,53,1007,4,0,6,1,0,28,183.4,424.6,195.8,397.4,243.2,386.2,196.8,267.9,201.7,266.0,402.8,207.5,267.0,199.3,,,348.4,204.2,1373,1083,1060
42011000885,42,011,READING WARD 03 PRECINCT 01,Berks,Reading,City,127,011,06,127,11,6,2869,2211,388,194,0,13,1,11,51,2070,1538,347,138,0,10,1,9,27,616.0,66.0,554.0,72.0,558.0,66.0,345.0,39.0,350.0,38.0,68.0,576.0,38.5,347.5,,,56.2,484.6,2651,1871,1837
42011000980,42,011,READING WARD 08,Berks,Reading,City,127,011,06,127,11,6,2633,1718,532,297,7,16,0,12,51,2018,1244,493,230,4,11,0,6,30,550.0,107.0,497.0,93.0,492.0,94.0,344.0,60.0,341.0,60.0,98.0,513.0,60.0,342.5,,,82.8,444.8,2374,1790,1629
